19.4 2.25339e-15 5.38255e-06 0.00335572 2.12343e-15 5.34933e-06 0.00342518
19.5 1.8646e-15 4.97747e-06 0.00325586 1.75648e-15 4.94667e-06 0.00332796
19.6 1.54282e-15 4.60232e-06 0.00315803 1.45288e-15 4.57378e-06 0.0032327
19.7 1.2765e-15 4.25495e-06 0.00306224 1.20168e-15 4.22851e-06 0.0031394
19.8 1.0561e-15 3.93332e-06 0.00296848 9.93868e-16 3.90886e-06 0.00304806
19.9 8.73704e-16 3.63558e-06 0.00287676 8.21951e-16 3.61295e-06 0.00295868
20 7.22776e-16 3.35999e-06 0.00278706 6.79737e-16 3.33907e-06 0.00287124
20.1 5.97889e-16 3.10494e-06 0.00269938 5.621e-16 3.0856e-06 0.00278574
20.2 4.94557e-16 2.86892e-06 0.00261369 4.648e-16 2.85106e-06 0.00270217
20.3 4.09064e-16 2.65053e-06 0.00253 3.84323e-16 2.63406e-06 0.00262052
20.4 3.38333e-16 2.4485e-06 0.00244828 3.17765e-16 2.43332e-06 0.00254077
20.5 2.79819e-16 2.26161e-06 0.00236851 2.6272e-16 2.24763e-06 0.00246291
20.6 2.31414e-16 2.08876e-06 0.00229069 2.17201e-16 2.07589e-06 0.00238692
20.7 1.91373e-16 1.9289e-06 0.00221478 1.7956e-16 1.91707e-06 0.00231277
20.8 1.58253e-16 1.78108e-06 0.00214077 1.48435e-16 1.77022e-06 0.00224046
20.9 1.30859e-16 1.64441e-06 0.00206864 1.227e-16 1.63445e-06 0.00216995
21 1.08202e-16 1.51807e-06 0.00199835 1.01422e-16 1.50894e-06 0.00210123
21.1 8.94635e-17 1.40127e-06 0.00192989 8.38297e-17 1.39293e-06 0.00203427
21.2 7.3967e-17 1.29333e-06 0.00186324 6.9286e-17 1.2857e-06 0.00196905
21.3 6.1152e-17 1.19357e-06 0.00179836 5.7263e-17 1.18662e-06 0.00190554
21.4 5.0555e-17 1.10139e-06 0.00173522 4.73242e-17 1.09506e-06 0.00184372
21.5 4.17925e-17 1.01622e-06 0.00167381 3.91088e-17 1.01047e-06 0.00178355
21.6 3.45473e-17 9.3753e-07 0.00161408 3.23181e-17 9.32328e-07 0.00172502
21.7 2.85569e-17 8.64844e-07 0.00155602 2.67054e-17 8.60145e-07 0.0016681
21.8 2.36043e-17 7.97708e-07 0.0014996 2.20665e-17 7.93476e-07 0.00161275
21.9 1.95097e-17 7.35704e-07 0.00144477 1.82327e-17 7.31906e-07 0.00155894
22 1.61248e-17 6.78447e-07 0.00139152 1.50643e-17 6.75051e-07 0.00150666
22.1 1.33265e-17 6.25578e-07 0.00133981 1.2446e-17 6.22556e-07 0.00145587
22.2 1.10135e-17 5.76765e-07 0.00128962 1.02823e-17 5.74092e-07 0.00140654
22.3 9.1015e-18 5.31704e-07 0.00124091 8.49446e-18 5.29352e-07 0.00135863
22.4 7.52115e-18 4.90108e-07 0.00119365 7.01719e-18 4.88056e-07 0.00131214
22.5 6.21496e-18 4.51717e-07 0.00114781 5.7966e-18 4.49942e-07 0.00126701
22.6 5.13541e-18 4.16285e-07 0.00110336 4.78813e-18 4.14769e-07 0.00122323
22.7 4.24322e-18 3.83589e-07 0.00106028 3.95496e-18 3.82312e-07 0.00118076
22.8 3.50589e-18 3.5342e-07 0.00101852 3.26664e-18 3.52365e-07 0.00113957
22.9 2.89658e-18 3.25586e-07 0.000978064 2.69801e-18 3.24736e-07 0.00109964
23 2.39307e-18 2.99908e-07 0.000938877 2.22828e-18 2.99248e-07 0.00106093
23.1 1.977e-18 2.76221e-07 0.00090093 1.84026e-18 2.75738e-07 0.00102342
23.2 1.63322e-18 2.54373e-07 0.000864193 1.51975e-18 2.54054e-07 0.000987081
23.3 1.34917e-18 2.34223e-07 0.000828638 1.25502e-18 2.34056e-07 0.00095188
23.4 1.11447e-18 2.15642e-07 0.000794234 1.03636e-18 2.15615e-07 0.00091779
23.5 9.20574e-19 1.98507e-07 0.000760955 8.55766e-19 1.98611e-07 0.000884784
23.6 7.60381e-19 1.82709e-07 0.00072877 7.06618e-19 1.82933e-07 0.000852834
23.7 6.28042e-19 1.68144e-07 0.000697652 5.83443e-19 1.68479e-07 0.000821913
23.8 5.18716e-19 1.54718e-07 0.000667574 4.81722e-19 1.55156e-07 0.000791994
23.9 4.28406e-19 1.42341e-07 0.000638508 3.97722e-19 1.42875e-07 0.00076305
